stop_id,stop_name,stop_type,stop_status,stop_description,longitude,latitude
794,Ruwenzori 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.633529362433414,-34.06251235978723
795,Dolomites East 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.629091685295283,-34.06493093787174
796,Dolomites East 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.628498796957185,-34.06536999598699
797,Dorp 1,Existing IRT Stop,Active,Totem,18.417610300715,-33.92395794465191
798,Dolomites West 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.624716888919725,-34.06638205167339
799,Dolomites West 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.624231799071786,-34.06644902601284
800,Government Ave 1,Existing IRT Stop,Active,Cantilever Shelter,18.413792461422833,-33.93153090434758
801,Government Ave 2,Existing IRT Stop,Active,Full Shelter,18.413163640308813,-33.93095699328968
802,Longmarket 1,Existing IRT Stop,Active,Totem,18.419146420163084,-33.92258639211354
803,Lower Plein 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.423880541247463,-33.923890858581835
804,Lower Plein 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.424203934845597,-33.92308581885749
805,St Georges 1,Existing IRT Stop,Active,Temp Pole,18.422090414557157,-33.92137904094948
806,Waterfront 3,Existing IRT Stop,Active,Extended Shelter,18.42079033713674,-33.90215211302931
807,Portswood 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.418023526023827,-33.905231360443935
808,Portswood 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.41808640820853,-33.905238815647095
809,Grey 1,IRT Station,Active,Station,18.496922557395035,-33.826791495990705
810,Grey 2,IRT Station,Active,Station,18.49661713030285,-33.82691089686189
811,Janssens 1,IRT Station,Active,Station,18.501638711460902,-33.828060116021994
812,Janssens 2,IRT Station,Active,Station,18.501360234414772,-33.82815712690133
813,Wood 1,IRT Station,Active,Station,18.5069567392293,-33.829440651211186
814,Wood 2,IRT Station,Active,Station,18.5065974128539,-33.82956750995424
815,Wood 3,Existing IRT Stop,Active,Full Shelter,18.50723521635808,-33.82948542516951
816,Big Bay 1,Existing IRT Stop,Active,Extended Shelter,18.458835877315167,-33.792803893468154
817,Kleinbaai 1,Existing IRT Stop,Active,Totem,18.460264359265917,-33.79875392801281
818,Kleinbaai 2,Existing IRT Stop,Active,Full Shelter,18.460610313482373,-33.799472596981616
819,Bokkombaai 1,Existing IRT Stop,Active,Full Shelter,18.462803487876542,-33.80352505474763
820,Bokkombaai 2,Existing IRT Stop,Active,Totem,18.462756134994855,-33.80336210074958
821,Perlemoen 1,Existing IRT Stop,Active,Totem,18.466649282203,-33.807505863413
822,Perlemoen 2,Existing IRT Stop,Active,Full Shelter,18.46613399014112,-33.806537725817975
823,Shell 1,Existing IRT Stop,Active,Totem,18.469887931786825,-33.811784860128164
824,Shell 2,Existing IRT Stop,Active,Full Shelter,18.47008262989477,-33.811791493675216
825,Seal 1,Existing IRT Stop,Active,Totem,18.472443465515234,-33.815537270977366
826,Seal 2,Existing IRT Stop,Active,Totem,18.47274889314225,-33.81599254389461
827,Circle East 1,IRT Station,Active,Station,18.514448688470956,-33.83143305977492
828,Circle East 2,IRT Station,Active,Station,18.51416122748692,-33.83155991606388
829,Potsdam 1,IRT Station,Active,Station,18.526027972115003,-33.83358212338403
830,Potsdam 2,IRT Station,Active,Station,18.52602797163127,-33.8337910561673
831,Killarney 1,IRT Station,Active,Station,18.530744126857115,-33.82435867924263
832,Killarney 2,IRT Station,Active,Station,18.530672262050157,-33.824582560612974
833,Garden 1,Existing IRT Stop,Active,Totem,18.492862171727506,-33.81461925496858
834,Garden 2,Existing IRT Stop,Active,Totem,18.492934037122016,-33.81420875697954
835,Humewood 1,Existing IRT Stop,Active,Full Shelter,18.49438930761273,-33.805072797153
836,Humewood 2,Existing IRT Stop,Active,Full Shelter,18.49406591442528,-33.805042939082234
837,Link 1,Existing IRT Stop,Active,Cantilever Shelter,18.496886623728347,-33.81600747070376
838,Marine Circle 1,Existing IRT Stop,Active,Full Shelter,18.47782437346161,-33.82193325599206
839,Marine Circle 2,Existing IRT Stop,Active,Full Shelter,18.479090999349427,-33.82208997793392
840,Merlot 1,Existing IRT Stop,Active,Cantilever Shelter,18.508190560928483,-33.824311253068586
841,Merlot 2,Existing IRT Stop,Active,Full Shelter,18.508070231847075,-33.824915186436854
842,Michaelis 1,Existing IRT Stop,Active,Cantilever Shelter,18.41346567992179,-33.92873802387687
843,Michaelis 2,Existing IRT Stop,Active,Full Shelter,18.41321591060247,-33.92892537139887
844,Parklands College 1,Existing IRT Stop,Active,Full Shelter,18.50939117278474,-33.81670903365069
845,Parklands College 2,Existing IRT Stop,Active,Full Shelter,18.509256426067456,-33.81641796012752
846,Parklands Main 1,Existing IRT Stop,Active,Totem,18.5074597950812,-33.813096669800665
847,Parklands Main 2,Existing IRT Stop,Active,Totem,18.50763945846899,-33.81312652507323
848,Ravenswood 1,Existing IRT Stop,Active,Cantilever Shelter,18.504695933148106,-33.80999450654112
849,Ravenswood 2,Existing IRT Stop,Active,Full Shelter,18.50481996074392,-33.81003204363279
850,Tryall 1,Existing IRT Stop,Active,Full Shelter,18.48397783418009,-33.797451286820795
851,Tryall 2,Existing IRT Stop,Active,Full Shelter,18.483932918302067,-33.79756326309774
852,Carmel 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.50001276232036,-33.56227796314614
853,Carmel 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.500039711456395,-33.56238276007057
854,Caelian 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.50180040941068,-33.560009816997535
855,Caelian 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.50186329119474,-33.559680445232004
856,Malvern 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.501683628447,-33.55532362456786
857,Malvern 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.501459048539864,-33.55513647230635
858,Deerlodge 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.497686124658582,-33.55128101884471
859,Deerlodge 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.498036468408074,-33.55152807341102
860,Tsitsikamma 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.494317443415646,-33.5476125643654
861,Tsitsikamma 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.494443206569613,-33.547717380345404
862,Frans 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.48079779793163,-33.51375810884853
863,Frans 2,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.480986444347213,-33.51396033121633
864,Johannes 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.47751894672658,-33.51365325189838
865,Lord Caledon 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.474311961500305,-33.51073220374754
866,Denne West 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.47401551677278,-33.50843274520033
867,Denne East 1,Existing IRT Stop with Temporary Pole,Active,Temp Pole,18.478695739607,-33.51004312126366
868,Queens Beach 1,IRT Station,Active,Station,18.37986309171205,-33.92129681405554
869,Queens Beach 2,IRT Station,Active,Station,18.379593597818094,-33.92145335391249
870,Gardens 1,IRT Station,Active,Station,18.41932608341204,-33.93425134132064
871,Gardens 2,IRT Station,Active,Station,18.419577611235876,-33.93406501219337
872,Omuramba 1,IRT Station,Active,Station,18.51261612516964,-33.86838493815433
873,Omuramba 2,IRT Station,Active,Station,18.51288562000733,-33.8683849379716
874,Omuramba 3,Existing IRT Stop,Active,Station,18.513173080329278,-33.868631081193634
875,Omuramba 4,Existing IRT Stop,Active,Station,18.513235962593267,-33.868556491984464
